province,speculation,type_culture,year,rendement
Passore,igname,pure,2019,
Passore,igname,pure,2020,
Passore,igname,pure,2021,
Yatenga,igname,pure,2012,0
Yatenga,igname,pure,2013,0
Yatenga,igname,pure,2014,0
Yatenga,igname,pure,2015,0
Yatenga,igname,pure,2016,0
Yatenga,igname,pure,2017,0
Yatenga,igname,pure,2018,0
Yatenga,igname,pure,2019,0
Yatenga,igname,pure,2020,0
Yatenga,igname,pure,2021,0
Zondoma,igname,pure,2012,0
Zondoma,igname,pure,2013,0
Zondoma,igname,pure,2014,0
Zondoma,igname,pure,2015,0
Zondoma,igname,pure,2016,0
Zondoma,igname,pure,2017,0
Zondoma,igname,pure,2018,0
Zondoma,igname,pure,2019,0
Zondoma,igname,pure,2020,0
Zondoma,igname,pure,2021,0
Ganzourgou,igname,pure,2012,1356
Ganzourgou,igname,pure,2013,
Ganzourgou,igname,pure,2014,
Ganzourgou,igname,pure,2015,
Ganzourgou,igname,pure,2016,
Ganzourgou,igname,pure,2017,
Ganzourgou,igname,pure,2018,
Ganzourgou,igname,pure,2019,
Ganzourgou,igname,pure,2020,
Ganzourgou,igname,pure,2021,
Kourweogo,igname,pure,2012,0
Kourweogo,igname,pure,2013,0
Kourweogo,igname,pure,2014,0
Kourweogo,igname,pure,2015,0
Kourweogo,igname,pure,2016,0
Kourweogo,igname,pure,2017,0
Kourweogo,igname,pure,2018,0
Kourweogo,igname,pure,2019,0
Kourweogo,igname,pure,2020,0
Kourweogo,igname,pure,2021,0
Oubritenga,igname,pure,2012,0
Oubritenga,igname,pure,2013,0
Oubritenga,igname,pure,2014,0
Oubritenga,igname,pure,2015,0
Oubritenga,igname,pure,2016,0
Oubritenga,igname,pure,2017,0
Oubritenga,igname,pure,2018,0
Oubritenga,igname,pure,2019,0
Oubritenga,igname,pure,2020,0
Oubritenga,igname,pure,2021,0
Oudalan,igname,pure,2012,0
Oudalan,igname,pure,2013,0
Oudalan,igname,pure,2014,0
Oudalan,igname,pure,2015,0
Oudalan,igname,pure,2016,0
Oudalan,igname,pure,2017,0
Oudalan,igname,pure,2018,0
Oudalan,igname,pure,2019,0
Oudalan,igname,pure,2020,0
Oudalan,igname,pure,2021,0
Seno,igname,pure,2012,0
Seno,igname,pure,2013,0
Seno,igname,pure,2014,0
Seno,igname,pure,2015,0
Seno,igname,pure,2016,0
Seno,igname,pure,2017,0
Seno,igname,pure,2018,0
Seno,igname,pure,2019,0
Seno,igname,pure,2020,0
Seno,igname,pure,2021,0
Soum,igname,pure,2012,0
Soum,igname,pure,2013,0
Soum,igname,pure,2014,0
Soum,igname,pure,2015,0
Soum,igname,pure,2016,0
Soum,igname,pure,2017,0
Soum,igname,pure,2018,0
Soum,igname,pure,2019,0
Soum,igname,pure,2020,0
Soum,igname,pure,2021,0
Yagha,igname,pure,2012,0
Yagha,igname,pure,2013,0
Yagha,igname,pure,2014,0
Yagha,igname,pure,2015,0
Yagha,igname,pure,2016,0
Yagha,igname,pure,2017,0
Yagha,igname,pure,2018,0
Yagha,igname,pure,2019,0
Yagha,igname,pure,2020,0
Yagha,igname,pure,2021,0
Bougouriba,igname,pure,2012,5600
Bougouriba,igname,pure,2013,4981
Bougouriba,igname,pure,2014,686
Bougouriba,igname,pure,2015,2400
Bougouriba,igname,pure,2016,1840
Bougouriba,igname,pure,2017,4984
Bougouriba,igname,pure,2018,6424
Bougouriba,igname,pure,2019,14207
Bougouriba,igname,pure,2020,7533
Bougouriba,igname,pure,2021,9187
Ioba,igname,pure,2012,9120
Ioba,igname,pure,2013,1051
Ioba,igname,pure,2014,3631
Ioba,igname,pure,2015,2233
Ioba,igname,pure,2016,600
Ioba,igname,pure,2017,880
