province,speculation,type_culture,year,rendement
Passore,fonio,pure,2019,
Passore,fonio,pure,2020,
Passore,fonio,pure,2021,59
Yatenga,fonio,pure,2012,
Yatenga,fonio,pure,2013,
Yatenga,fonio,pure,2014,
Yatenga,fonio,pure,2015,436
Yatenga,fonio,pure,2016,35
Yatenga,fonio,pure,2017,211
Yatenga,fonio,pure,2018,1102
Yatenga,fonio,pure,2019,
Yatenga,fonio,pure,2020,1200
Yatenga,fonio,pure,2021,
Zondoma,fonio,pure,2012,0
Zondoma,fonio,pure,2013,0
Zondoma,fonio,pure,2014,0
Zondoma,fonio,pure,2015,0
Zondoma,fonio,pure,2016,0
Zondoma,fonio,pure,2017,0
Zondoma,fonio,pure,2018,0
Zondoma,fonio,pure,2019,0
Zondoma,fonio,pure,2020,0
Zondoma,fonio,pure,2021,0
Ganzourgou,fonio,pure,2012,
Ganzourgou,fonio,pure,2013,
Ganzourgou,fonio,pure,2014,
Ganzourgou,fonio,pure,2015,320
Ganzourgou,fonio,pure,2016,
Ganzourgou,fonio,pure,2017,
Ganzourgou,fonio,pure,2018,
Ganzourgou,fonio,pure,2019,
Ganzourgou,fonio,pure,2020,
Ganzourgou,fonio,pure,2021,
Kourweogo,fonio,pure,2012,0
Kourweogo,fonio,pure,2013,0
Kourweogo,fonio,pure,2014,0
Kourweogo,fonio,pure,2015,0
Kourweogo,fonio,pure,2016,0
Kourweogo,fonio,pure,2017,0
Kourweogo,fonio,pure,2018,0
Kourweogo,fonio,pure,2019,0
Kourweogo,fonio,pure,2020,0
Kourweogo,fonio,pure,2021,0
Oubritenga,fonio,pure,2012,0
Oubritenga,fonio,pure,2013,0
Oubritenga,fonio,pure,2014,0
Oubritenga,fonio,pure,2015,0
Oubritenga,fonio,pure,2016,0
Oubritenga,fonio,pure,2017,0
Oubritenga,fonio,pure,2018,0
Oubritenga,fonio,pure,2019,0
Oubritenga,fonio,pure,2020,0
Oubritenga,fonio,pure,2021,0
Oudalan,fonio,pure,2012,
Oudalan,fonio,pure,2013,
Oudalan,fonio,pure,2014,0
Oudalan,fonio,pure,2015,0
Oudalan,fonio,pure,2016,0
Oudalan,fonio,pure,2017,0
Oudalan,fonio,pure,2018,0
Oudalan,fonio,pure,2019,0
Oudalan,fonio,pure,2020,0
Oudalan,fonio,pure,2021,0
Seno,fonio,pure,2012,
Seno,fonio,pure,2013,
Seno,fonio,pure,2014,0
Seno,fonio,pure,2015,0
Seno,fonio,pure,2016,0
Seno,fonio,pure,2017,0
Seno,fonio,pure,2018,0
Seno,fonio,pure,2019,0
Seno,fonio,pure,2020,0
Seno,fonio,pure,2021,0
Soum,fonio,pure,2012,640
Soum,fonio,pure,2013,916
Soum,fonio,pure,2014,610
Soum,fonio,pure,2015,320
Soum,fonio,pure,2016,262
Soum,fonio,pure,2017,202
Soum,fonio,pure,2018,320
Soum,fonio,pure,2019,
Soum,fonio,pure,2020,
Soum,fonio,pure,2021,
Yagha,fonio,pure,2012,
Yagha,fonio,pure,2013,
Yagha,fonio,pure,2014,0
Yagha,fonio,pure,2015,0
Yagha,fonio,pure,2016,0
Yagha,fonio,pure,2017,0
Yagha,fonio,pure,2018,0
Yagha,fonio,pure,2019,0
Yagha,fonio,pure,2020,0
Yagha,fonio,pure,2021,0
Bougouriba,fonio,pure,2012,0
Bougouriba,fonio,pure,2013,0
Bougouriba,fonio,pure,2014,0
Bougouriba,fonio,pure,2015,0
Bougouriba,fonio,pure,2016,0
Bougouriba,fonio,pure,2017,0
Bougouriba,fonio,pure,2018,0
Bougouriba,fonio,pure,2019,0
Bougouriba,fonio,pure,2020,0
Bougouriba,fonio,pure,2021,0
Ioba,fonio,pure,2012,0
Ioba,fonio,pure,2013,0
Ioba,fonio,pure,2014,0
Ioba,fonio,pure,2015,0
Ioba,fonio,pure,2016,0
Ioba,fonio,pure,2017,0
Ioba,fonio,pure,2018,0
Ioba,fonio,pure,2019,0
Ioba,fonio,pure,2020,0
Ioba,fonio,pure,2021,0
Noumbiel,fonio,pure,2012,0
Noumbiel,fonio,pure,2013,0
Noumbiel,fonio,pure,2014,0
Noumbiel,fonio,pure,2015,0
Noumbiel,fonio,pure,2016,0
Noumbiel,fonio,pure,2017,0
Noumbiel,fonio,pure,2018,0
Noumbiel,fonio,pure,2019,0
Noumbiel,fonio,pure,2020,0
Noumbiel,fonio,pure,2021,0
Poni,fonio,pure,2012,1200
Poni,fonio,pure,2013,
Poni,fonio,pure,2014,
Poni,fonio,pure,2015,
Poni,fonio,pure,2016,
Poni,fonio,pure,2017,
Poni,fonio,pure,2018,
Poni,fonio,pure,2019,
Poni,fonio,pure,2020,
Poni,fonio,pure,2021,
