province,speculation,type_culture,year,rendement
Kompienga,mil,pure,2013,1035
Kompienga,mil,pure,2014,827
Kompienga,mil,pure,2015,1046
Kompienga,mil,pure,2016,969
Kompienga,mil,pure,2017,899
Kompienga,mil,pure,2018,1065
Kompienga,mil,pure,2019,1074
Kompienga,mil,pure,2020,954
Kompienga,mil,pure,2021,710
Tapoa,mil,pure,2012,1207
Tapoa,mil,pure,2013,977
Tapoa,mil,pure,2014,867
Tapoa,mil,pure,2015,708
Tapoa,mil,pure,2016,652
Tapoa,mil,pure,2017,506
Tapoa,mil,pure,2018,718
Tapoa,mil,pure,2019,702
Tapoa,mil,pure,2020,778
Tapoa,mil,pure,2021,895
Houet,mil,pure,2012,999
Houet,mil,pure,2013,898
Houet,mil,pure,2014,1095
Houet,mil,pure,2015,984
Houet,mil,pure,2016,628
Houet,mil,pure,2017,682
Houet,mil,pure,2018,694
Houet,mil,pure,2019,610
Houet,mil,pure,2020,961
Houet,mil,pure,2021,665
Kenedougou,mil,pure,2012,674
Kenedougou,mil,pure,2013,840
Kenedougou,mil,pure,2014,797
Kenedougou,mil,pure,2015,728
Kenedougou,mil,pure,2016,805
Kenedougou,mil,pure,2017,1034
Kenedougou,mil,pure,2018,945
Kenedougou,mil,pure,2019,983
Kenedougou,mil,pure,2020,861
Kenedougou,mil,pure,2021,721
Tuy,mil,pure,2012,895
Tuy,mil,pure,2013,1020
Tuy,mil,pure,2014,1061
Tuy,mil,pure,2015,1034
Tuy,mil,pure,2016,628
Tuy,mil,pure,2017,805
Tuy,mil,pure,2018,753
Tuy,mil,pure,2019,854
Tuy,mil,pure,2020,679
Tuy,mil,pure,2021,720
Loroum,mil,pure,2012,1223
Loroum,mil,pure,2013,1041
Loroum,mil,pure,2014,1039
Loroum,mil,pure,2015,1113
Loroum,mil,pure,2016,800
Loroum,mil,pure,2017,764
Loroum,mil,pure,2018,736
Loroum,mil,pure,2019,893
Loroum,mil,pure,2020,654
Loroum,mil,pure,2021,486
Passore,mil,pure,2012,1182
Passore,mil,pure,2013,932
Passore,mil,pure,2014,1011
Passore,mil,pure,2015,469
Passore,mil,pure,2016,278
Passore,mil,pure,2017,296
Passore,mil,pure,2018,663
Passore,mil,pure,2019,502
Passore,mil,pure,2020,784
Passore,mil,pure,2021,125
Yatenga,mil,pure,2012,743
Yatenga,mil,pure,2013,843
Yatenga,mil,pure,2014,875
Yatenga,mil,pure,2015,1050
Yatenga,mil,pure,2016,708
Yatenga,mil,pure,2017,658
Yatenga,mil,pure,2018,920
Yatenga,mil,pure,2019,822
Yatenga,mil,pure,2020,1166
Yatenga,mil,pure,2021,495
Zondoma,mil,pure,2012,
Zondoma,mil,pure,2013,855
Zondoma,mil,pure,2014,757
Zondoma,mil,pure,2015,840
Zondoma,mil,pure,2016,638
Zondoma,mil,pure,2017,574
Zondoma,mil,pure,2018,1004
Zondoma,mil,pure,2019,909
Zondoma,mil,pure,2020,666
Zondoma,mil,pure,2021,313
