province,speculation,type_culture,year,rendement
Passore,sorgho rouge,pure,2019,381
Passore,sorgho rouge,pure,2020,957
Passore,sorgho rouge,pure,2021,
Yatenga,sorgho rouge,pure,2012,
Yatenga,sorgho rouge,pure,2013,
Yatenga,sorgho rouge,pure,2014,
Yatenga,sorgho rouge,pure,2015,
Yatenga,sorgho rouge,pure,2016,
Yatenga,sorgho rouge,pure,2017,
Yatenga,sorgho rouge,pure,2018,
Yatenga,sorgho rouge,pure,2019,
Yatenga,sorgho rouge,pure,2020,1160
Yatenga,sorgho rouge,pure,2021,600
Zondoma,sorgho rouge,pure,2012,1280
Zondoma,sorgho rouge,pure,2013,825
Zondoma,sorgho rouge,pure,2014,
Zondoma,sorgho rouge,pure,2015,
Zondoma,sorgho rouge,pure,2016,
Zondoma,sorgho rouge,pure,2017,
Zondoma,sorgho rouge,pure,2018,
Zondoma,sorgho rouge,pure,2019,
Zondoma,sorgho rouge,pure,2020,
Zondoma,sorgho rouge,pure,2021,0
Ganzourgou,sorgho rouge,pure,2012,953
Ganzourgou,sorgho rouge,pure,2013,1221
Ganzourgou,sorgho rouge,pure,2014,873
Ganzourgou,sorgho rouge,pure,2015,1077
Ganzourgou,sorgho rouge,pure,2016,1212
Ganzourgou,sorgho rouge,pure,2017,1068
Ganzourgou,sorgho rouge,pure,2018,960
Ganzourgou,sorgho rouge,pure,2019,971
Ganzourgou,sorgho rouge,pure,2020,1238
Ganzourgou,sorgho rouge,pure,2021,1058
Kourweogo,sorgho rouge,pure,2012,1000
Kourweogo,sorgho rouge,pure,2013,472
Kourweogo,sorgho rouge,pure,2014,816
Kourweogo,sorgho rouge,pure,2015,529
Kourweogo,sorgho rouge,pure,2016,557
Kourweogo,sorgho rouge,pure,2017,287
Kourweogo,sorgho rouge,pure,2018,1095
Kourweogo,sorgho rouge,pure,2019,923
Kourweogo,sorgho rouge,pure,2020,830
Kourweogo,sorgho rouge,pure,2021,809
Oubritenga,sorgho rouge,pure,2012,1103
Oubritenga,sorgho rouge,pure,2013,1144
Oubritenga,sorgho rouge,pure,2014,985
Oubritenga,sorgho rouge,pure,2015,857
Oubritenga,sorgho rouge,pure,2016,1027
Oubritenga,sorgho rouge,pure,2017,874
Oubritenga,sorgho rouge,pure,2018,1025
Oubritenga,sorgho rouge,pure,2019,1067
Oubritenga,sorgho rouge,pure,2020,1127
Oubritenga,sorgho rouge,pure,2021,1323
Oudalan,sorgho rouge,pure,2012,
Oudalan,sorgho rouge,pure,2013,200
Oudalan,sorgho rouge,pure,2014,
Oudalan,sorgho rouge,pure,2015,
Oudalan,sorgho rouge,pure,2016,
Oudalan,sorgho rouge,pure,2017,
Oudalan,sorgho rouge,pure,2018,
Oudalan,sorgho rouge,pure,2019,
Oudalan,sorgho rouge,pure,2020,
Oudalan,sorgho rouge,pure,2021,
Seno,sorgho rouge,pure,2012,
Seno,sorgho rouge,pure,2013,
Seno,sorgho rouge,pure,2014,
Seno,sorgho rouge,pure,2015,
Seno,sorgho rouge,pure,2016,400
Seno,sorgho rouge,pure,2017,
Seno,sorgho rouge,pure,2018,
Seno,sorgho rouge,pure,2019,
Seno,sorgho rouge,pure,2020,
Seno,sorgho rouge,pure,2021,1058
Soum,sorgho rouge,pure,2012,
Soum,sorgho rouge,pure,2013,
Soum,sorgho rouge,pure,2014,300
Soum,sorgho rouge,pure,2015,
Soum,sorgho rouge,pure,2016,
Soum,sorgho rouge,pure,2017,
Soum,sorgho rouge,pure,2018,
Soum,sorgho rouge,pure,2019,
Soum,sorgho rouge,pure,2020,
Soum,sorgho rouge,pure,2021,
Yagha,sorgho rouge,pure,2012,
Yagha,sorgho rouge,pure,2013,
Yagha,sorgho rouge,pure,2014,
Yagha,sorgho rouge,pure,2015,
Yagha,sorgho rouge,pure,2016,
Yagha,sorgho rouge,pure,2017,
Yagha,sorgho rouge,pure,2018,
Yagha,sorgho rouge,pure,2019,
Yagha,sorgho rouge,pure,2020,
Yagha,sorgho rouge,pure,2021,400
Bougouriba,sorgho rouge,pure,2012,812
Bougouriba,sorgho rouge,pure,2013,923
Bougouriba,sorgho rouge,pure,2014,1036
Bougouriba,sorgho rouge,pure,2015,1235
Bougouriba,sorgho rouge,pure,2016,940
Bougouriba,sorgho rouge,pure,2017,1269
Bougouriba,sorgho rouge,pure,2018,1074
Bougouriba,sorgho rouge,pure,2019,960
Bougouriba,sorgho rouge,pure,2020,1165
Bougouriba,sorgho rouge,pure,2021,916
Ioba,sorgho rouge,pure,2012,861
Ioba,sorgho rouge,pure,2013,1058
Ioba,sorgho rouge,pure,2014,1029
Ioba,sorgho rouge,pure,2015,1195
Ioba,sorgho rouge,pure,2016,882
Ioba,sorgho rouge,pure,2017,1021
Ioba,sorgho rouge,pure,2018,1093
Ioba,sorgho rouge,pure,2019,1172
Ioba,sorgho rouge,pure,2020,1072
Ioba,sorgho rouge,pure,2021,1031
Noumbiel,sorgho rouge,pure,2012,674
Noumbiel,sorgho rouge,pure,2013,439
Noumbiel,sorgho rouge,pure,2014,533
Noumbiel,sorgho rouge,pure,2015,328
Noumbiel,sorgho rouge,pure,2016,1280
Noumbiel,sorgho rouge,pure,2017,920
Noumbiel,sorgho rouge,pure,2018,1667
Noumbiel,sorgho rouge,pure,2019,1563
Noumbiel,sorgho rouge,pure,2020,1253
Noumbiel,sorgho rouge,pure,2021,581
Poni,sorgho rouge,pure,2012,740
Poni,sorgho rouge,pure,2013,1103
Poni,sorgho rouge,pure,2014,1118
Poni,sorgho rouge,pure,2015,1080
Poni,sorgho rouge,pure,2016,1003
Poni,sorgho rouge,pure,2017,841
Poni,sorgho rouge,pure,2018,1033
Poni,sorgho rouge,pure,2019,897
Poni,sorgho rouge,pure,2020,1018
Poni,sorgho rouge,pure,2021,1033
